# Source Data for Fig. 7c: burst leakage model, k1 = k2 = k = 1
# Recomputed from the closed forms in the paper, not from the co-author's code.
# Input state alpha = sqrt(0.6), beta = sqrt(0.4).
time,gamma,expected_holevo_bits,eve_fidelity
0.180,0.3,0.6532007429,0.5766303430
0.190,0.3,0.6467012869,0.5804965576
0.200,0.3,0.6402665016,0.5843243027
0.210,0.3,0.6338957435,0.5881139612
0.220,0.3,0.6275883754,0.5918659119
0.230,0.3,0.6213437668,0.5955805300
0.240,0.3,0.6151612930,0.5992581872
0.250,0.3,0.6090403359,0.6028992510
0.260,0.3,0.6029802833,0.6065040856
0.270,0.3,0.5969805292,0.6100730515
0.280,0.3,0.5910404737,0.6136065056
0.290,0.3,0.5851595227,0.6171048013
0.300,0.3,0.5793370882,0.6205682883
0.310,0.3,0.5735725878,0.6239973130
0.320,0.3,0.5678654452,0.6273922184
0.330,0.3,0.5622150896,0.6307533440
0.340,0.3,0.5566209560,0.6340810257
0.350,0.3,0.5510824850,0.6373755965
0.360,0.3,0.5455991226,0.6406373857
0.370,0.3,0.5401703207,0.6438667196
0.380,0.3,0.5347955362,0.6470639211
0.390,0.3,0.5294742317,0.6502293099
0.400,0.3,0.5242058750,0.6533632026
0.410,0.3,0.5189899394,0.6564659125
0.420,0.3,0.5138259033,0.6595377499
0.430,0.3,0.5087132501,0.6625790221
0.440,0.3,0.5036514687,0.6655900330
0.450,0.3,0.4986400528,0.6685710840
0.460,0.3,0.4936785014,0.6715224729
0.470,0.3,0.4887663182,0.6744444951
0.480,0.3,0.4839030121,0.6773374426
0.490,0.3,0.4790880967,0.6802016048
0.500,0.3,0.4743210905,0.6830372682
0.510,0.3,0.4696015168,0.6858447162
0.520,0.3,0.4649289036,0.6886242297
0.530,0.3,0.4603027837,0.6913760865
0.540,0.3,0.4557226945,0.6941005619
0.550,0.3,0.4511881779,0.6967979283
0.560,0.3,0.4466987806,0.6994684555
0.570,0.3,0.4422540534,0.7021124104
0.580,0.3,0.4378535521,0.7047300576
0.590,0.3,0.4334968364,0.7073216588
0.600,0.3,0.4291834708,0.7098874731
0.610,0.3,0.4249130240,0.7124277571
0.620,0.3,0.4206850687,0.7149427649
0.630,0.3,0.4164991823,0.7174327479
0.640,0.3,0.4123549462,0.7198979552
0.650,0.3,0.4082519460,0.7223386332
0.660,0.3,0.4041897712,0.7247550261
0.670,0.3,0.4001680158,0.7271473755
0.680,0.3,0.3961862775,0.7295159207
0.690,0.3,0.3922441582,0.7318608984
0.700,0.3,0.3883412636,0.7341825431
0.710,0.3,0.3844772035,0.7364810872
0.720,0.3,0.3806515914,0.7387567603
0.730,0.3,0.3768640448,0.7410097901
0.740,0.3,0.3731141849,0.7432404019
0.750,0.3,0.3694016367,0.7454488188
0.760,0.3,0.3657260290,0.7476352615
0.770,0.3,0.3620869942,0.7497999487
0.780,0.3,0.3584841684,0.7519430970
0.790,0.3,0.3549171913,0.7540649205
0.800,0.3,0.3513857063,0.7561656316
0.810,0.3,0.3478893601,0.7582454403
0.820,0.3,0.3444278031,0.7603045545
0.830,0.3,0.3410006892,0.7623431802
0.840,0.3,0.3376076757,0.7643615212
0.850,0.3,0.3342484232,0.7663597794
0.860,0.3,0.3309225958,0.7683381545
0.870,0.3,0.3276298609,0.7702968446
0.880,0.3,0.3243698894,0.7722360453
0.890,0.3,0.3211423550,0.7741559507
0.900,0.3,0.3179469352,0.7760567526
0.910,0.3,0.3147833103,0.7779386413
0.920,0.3,0.3116511641,0.7798018049
0.930,0.3,0.3085501832,0.7816464297
0.940,0.3,0.3054800576,0.7834727002
0.950,0.3,0.3024404802,0.7852807989
0.960,0.3,0.2994311471,0.7870709068
0.970,0.3,0.2964517574,0.7888432029
0.980,0.3,0.2935020132,0.7905978642
0.990,0.3,0.2905816194,0.7923350665
1.000,0.3,0.2876902839,0.7940549832
1.010,0.3,0.2848277178,0.7957577865
1.020,0.3,0.2819936346,0.7974436466
1.030,0.3,0.2791877511,0.7991127322
1.040,0.3,0.2764097865,0.8007652100
1.050,0.3,0.2736594632,0.8024012455
1.060,0.3,0.2709365061,0.8040210021
1.070,0.3,0.2682406428,0.8056246418
1.080,0.3,0.2655716038,0.8072123251
1.090,0.3,0.2629291222,0.8087842107
1.100,0.3,0.2603129337,0.8103404557
1.110,0.3,0.2577227767,0.8118812158
1.120,0.3,0.2551583923,0.8134066452
1.130,0.3,0.2526195238,0.8149168962
1.140,0.3,0.2501059176,0.8164121200
1.150,0.3,0.2476173221,0.8178924661
1.160,0.3,0.2451534886,0.8193580825
1.170,0.3,0.2427141706,0.8208091157
1.180,0.3,0.2402991243,0.8222457110
1.190,0.3,0.2379081080,0.8236680118
1.200,0.3,0.2355408828,0.8250761606
1.210,0.3,0.2331972119,0.8264702980
1.220,0.3,0.2308768608,0.8278505635
1.230,0.3,0.2285795977,0.8292170952
1.240,0.3,0.2263051927,0.8305700296
1.250,0.3,0.2240534184,0.8319095022
1.260,0.3,0.2218240496,0.8332356467
1.270,0.3,0.2196168635,0.8345485959
1.280,0.3,0.2174316392,0.8358484810
1.290,0.3,0.2152681582,0.8371354321
1.300,0.3,0.2131262042,0.8384095777
1.310,0.3,0.2110055631,0.8396710454
1.320,0.3,0.2089060227,0.8409199613
1.330,0.3,0.2068273730,0.8421564503
1.340,0.3,0.2047694062,0.8433806360
1.350,0.3,0.2027319166,0.8445926409
1.360,0.3,0.2007147003,0.8457925861
1.370,0.3,0.1987175557,0.8469805916
1.380,0.3,0.1967402830,0.8481567763
1.390,0.3,0.1947826845,0.8493212578
1.400,0.3,0.1928445644,0.8504741525
1.410,0.3,0.1909257289,0.8516155757
1.420,0.3,0.1890259861,0.8527456415
1.430,0.3,0.1871451462,0.8538644630
1.440,0.3,0.1852830208,0.8549721520
1.450,0.3,0.1834394240,0.8560688194
1.460,0.3,0.1816141712,0.8571545747
1.470,0.3,0.1798070800,0.8582295266
1.480,0.3,0.1780179697,0.8592937825
1.490,0.3,0.1762466613,0.8603474489
1.500,0.3,0.1744929777,0.8613906311
1.510,0.3,0.1727567436,0.8624234336
1.520,0.3,0.1710377852,0.8634459594
1.530,0.3,0.1693359308,0.8644583110
1.540,0.3,0.1676510102,0.8654605895
1.550,0.3,0.1659828548,0.8664528951
1.560,0.3,0.1643312978,0.8674353271
1.570,0.3,0.1626961740,0.8684079838
1.580,0.3,0.1610773200,0.8693709624
1.590,0.3,0.1594745739,0.8703243592
1.600,0.3,0.1578877754,0.8712682695
1.610,0.3,0.1563167658,0.8722027878
1.620,0.3,0.1547613880,0.8731280074
1.630,0.3,0.1532214865,0.8740440210
1.640,0.3,0.1516969072,0.8749509201
1.650,0.3,0.1501874977,0.8758487954
1.660,0.3,0.1486931072,0.8767377366
1.670,0.3,0.1472135860,0.8776178328
1.680,0.3,0.1457487864,0.8784891718
1.690,0.3,0.1442985617,0.8793518409
1.700,0.3,0.1428627670,0.8802059263
1.710,0.3,0.1414412588,0.8810515134
1.720,0.3,0.1400338947,0.8818886868
1.730,0.3,0.1386405342,0.8827175301
1.740,0.3,0.1372610378,0.8835381263
1.750,0.3,0.1358952677,0.8843505575
1.760,0.3,0.1345430872,0.8851549048
1.770,0.3,0.1332043611,0.8859512488
1.780,0.3,0.1318789555,0.8867396689
1.790,0.3,0.1305667380,0.8875202442
1.800,0.3,0.1292675773,0.8882930526
1.810,0.3,0.1279813434,0.8890581715
1.820,0.3,0.1267079077,0.8898156773
1.830,0.3,0.1254471430,0.8905656457
1.840,0.3,0.1241989231,0.8913081519
1.850,0.3,0.1229631231,0.8920432700
1.860,0.3,0.1217396196,0.8927710736
1.870,0.3,0.1205282902,0.8934916353
1.880,0.3,0.1193290136,0.8942050274
1.890,0.3,0.1181416701,0.8949113211
1.900,0.3,0.1169661408,0.8956105871
1.910,0.3,0.1158023083,0.8963028953
1.920,0.3,0.1146500561,0.8969883148
1.930,0.3,0.1135092690,0.8976669144
1.940,0.3,0.1123798329,0.8983387617
1.950,0.3,0.1112616348,0.8990039241
1.960,0.3,0.1101545631,0.8996624680
1.970,0.3,0.1090585069,0.9003144593
1.980,0.3,0.1079733566,0.9009599631
1.990,0.3,0.1068990037,0.9015990441
2.000,0.3,0.1058353409,0.9022317661
2.010,0.3,0.1047822616,0.9028581924
2.020,0.3,0.1037396607,0.9034783857
2.030,0.3,0.1027074339,0.9040924080
2.040,0.3,0.1016854778,0.9047003206
2.050,0.3,0.1006736904,0.9053021844
2.060,0.3,0.0996719704,0.9058980596
2.070,0.3,0.0986802178,0.9064880057
2.080,0.3,0.0976983332,0.9070720817
2.090,0.3,0.0967262185,0.9076503461
2.100,0.3,0.0957637766,0.9082228566
2.110,0.3,0.0948109111,0.9087896706
2.120,0.3,0.0938675268,0.9093508447
2.130,0.3,0.0929335293,0.9099064350
2.140,0.3,0.0920088252,0.9104564971
2.150,0.3,0.0910933221,0.9110010860
2.160,0.3,0.0901869284,0.9115402561
2.170,0.3,0.0892895535,0.9120740614
2.180,0.3,0.0884011076,0.9126025553
2.190,0.3,0.0875215018,0.9131257905
2.200,0.3,0.0866506483,0.9136438195
2.210,0.3,0.0857884600,0.9141566940
2.220,0.3,0.0849348505,0.9146644653
2.230,0.3,0.0840897347,0.9151671842
2.240,0.3,0.0832530278,0.9156649010
2.250,0.3,0.0824246464,0.9161576654
2.260,0.3,0.0816045074,0.9166455267
2.270,0.3,0.0807925290,0.9171285337
2.280,0.3,0.0799886299,0.9176067347
2.290,0.3,0.0791927297,0.9180801776
2.300,0.3,0.0784047489,0.9185489096
2.310,0.3,0.0776246086,0.9190129776
2.320,0.3,0.0768522309,0.9194724281
2.330,0.3,0.0760875384,0.9199273070
2.340,0.3,0.0753304547,0.9203776597
2.350,0.3,0.0745809042,0.9208235314
2.360,0.3,0.0738388118,0.9212649665
2.370,0.3,0.0731041033,0.9217020094
2.380,0.3,0.0723767054,0.9221347035
2.390,0.3,0.0716565451,0.9225630923
2.400,0.3,0.0709435506,0.9229872186
2.410,0.3,0.0702376504,0.9234071247
2.420,0.3,0.0695387742,0.9238228527
2.430,0.3,0.0688468518,0.9242344441
2.440,0.3,0.0681618142,0.9246419401
2.450,0.3,0.0674835928,0.9250453815
2.460,0.3,0.0668121198,0.9254448086
2.470,0.3,0.0661473281,0.9258402613
2.480,0.3,0.0654891512,0.9262317791
2.490,0.3,0.0648375233,0.9266194013
2.500,0.3,0.0641923791,0.9270031666
2.510,0.3,0.0635536543,0.9273831134
2.520,0.3,0.0629212849,0.9277592797
2.530,0.3,0.0622952076,0.9281317030
2.540,0.3,0.0616753599,0.9285004206
2.550,0.3,0.0610616799,0.9288654695
2.560,0.3,0.0604541060,0.9292268860
2.570,0.3,0.0598525776,0.9295847064
2.580,0.3,0.0592570345,0.9299389664
2.590,0.3,0.0586674171,0.9302897015
2.600,0.3,0.0580836666,0.9306369467
2.610,0.3,0.0575057244,0.9309807368
2.620,0.3,0.0569335329,0.9313211061
2.630,0.3,0.0563670348,0.9316580886
2.640,0.3,0.0558061734,0.9319917182
2.650,0.3,0.0552508927,0.9323220280
2.660,0.3,0.0547011372,0.9326490512
2.670,0.3,0.0541568518,0.9329728205
2.680,0.3,0.0536179821,0.9332933682
2.690,0.3,0.0530844742,0.9336107265
2.700,0.3,0.0525562749,0.9339249269
2.710,0.3,0.0520333312,0.9342360010
2.720,0.3,0.0515155909,0.9345439799
2.730,0.3,0.0510030022,0.9348488943
2.740,0.3,0.0504955139,0.9351507748
2.750,0.3,0.0499930751,0.9354496515
2.760,0.3,0.0494956357,0.9357455544
2.770,0.3,0.0490031459,0.9360385129
2.780,0.3,0.0485155565,0.9363285565
2.790,0.3,0.0480328186,0.9366157141
2.800,0.3,0.0475548841,0.9369000144
2.810,0.3,0.0470817051,0.9371814859
2.820,0.3,0.0466132343,0.9374601567
2.830,0.3,0.0461494249,0.9377360547
2.840,0.3,0.0456902304,0.9380092075
2.850,0.3,0.0452356050,0.9382796423
2.860,0.3,0.0447855032,0.9385473863
2.870,0.3,0.0443398800,0.9388124661
2.880,0.3,0.0438986909,0.9390749084
2.890,0.3,0.0434618916,0.9393347393
2.900,0.3,0.0430294385,0.9395919849
2.910,0.3,0.0426012885,0.9398466709
2.920,0.3,0.0421773986,0.9400988226
2.930,0.3,0.0417577264,0.9403484654
2.940,0.3,0.0413422301,0.9405956243
2.950,0.3,0.0409308681,0.9408403238
2.960,0.3,0.0405235991,0.9410825886
2.970,0.3,0.0401203826,0.9413224428
2.980,0.3,0.0397211781,0.9415599104
2.990,0.3,0.0393259458,0.9417950151
3.000,0.3,0.0389346461,0.9420277806
3.010,0.3,0.0385472399,0.9422582299
3.020,0.3,0.0381636884,0.9424863863
3.030,0.3,0.0377839534,0.9427122724
3.040,0.3,0.0374079968,0.9429359110
3.050,0.3,0.0370357810,0.9431573243
3.060,0.3,0.0366672688,0.9433765345
3.070,0.3,0.0363024234,0.9435935636
3.080,0.3,0.0359412082,0.9438084331
3.090,0.3,0.0355835872,0.9440211647
3.100,0.3,0.0352295246,0.9442317796
3.110,0.3,0.0348789850,0.9444402988
3.120,0.3,0.0345319333,0.9446467432
3.130,0.3,0.0341883348,0.9448511335
3.140,0.3,0.0338481552,0.9450534900
3.150,0.3,0.0335113604,0.9452538330
3.160,0.3,0.0331779168,0.9454521827
3.170,0.3,0.0328477910,0.9456485587
3.180,0.3,0.0325209500,0.9458429807
3.190,0.3,0.0321973612,0.9460354682
3.200,0.3,0.0318769921,0.9462260404
3.210,0.3,0.0315598107,0.9464147164
3.220,0.3,0.0312457854,0.9466015150
3.230,0.3,0.0309348846,0.9467864549
3.240,0.3,0.0306270774,0.9469695547
3.250,0.3,0.0303223328,0.9471508326
3.260,0.3,0.0300206206,0.9473303067
3.270,0.3,0.0297219104,0.9475079951
3.280,0.3,0.0294261725,0.9476839154
3.290,0.3,0.0291333772,0.9478580853
3.300,0.3,0.0288434952,0.9480305222
3.310,0.3,0.0285564976,0.9482012433
3.320,0.3,0.0282723557,0.9483702656
3.330,0.3,0.0279910411,0.9485376062
3.340,0.3,0.0277125256,0.9487032817
3.350,0.3,0.0274367814,0.9488673088
3.360,0.3,0.0271637808,0.9490297037
3.370,0.3,0.0268934967,0.9491904828
3.380,0.3,0.0266259019,0.9493496620
3.390,0.3,0.0263609698,0.9495072575
3.400,0.3,0.0260986737,0.9496632848
3.410,0.3,0.0258389876,0.9498177596
3.420,0.3,0.0255818854,0.9499706974
3.430,0.3,0.0253273414,0.9501221134
3.440,0.3,0.0250753301,0.9502720229
3.450,0.3,0.0248258264,0.9504204406
3.460,0.3,0.0245788053,0.9505673816
3.470,0.3,0.0243342421,0.9507128606
3.480,0.3,0.0240921123,0.9508568919
3.490,0.3,0.0238523918,0.9509994902
3.500,0.3,0.0236150566,0.9511406695
3.510,0.3,0.0233800828,0.9512804441
3.520,0.3,0.0231474471,0.9514188280
3.530,0.3,0.0229171262,0.9515558349
3.540,0.3,0.0226890969,0.9516914785
3.550,0.3,0.0224633367,0.9518257725
3.560,0.3,0.0222398227,0.9519587302
3.570,0.3,0.0220185328,0.9520903650
3.580,0.3,0.0217994447,0.9522206899
3.590,0.3,0.0215825366,0.9523497182
3.600,0.3,0.0213677868,0.9524774625
3.610,0.3,0.0211551738,0.9526039358
3.620,0.3,0.0209446763,0.9527291507
3.630,0.3,0.0207362733,0.9528531196
3.640,0.3,0.0205299439,0.9529758551
3.650,0.3,0.0203256675,0.9530973693
3.660,0.3,0.0201234238,0.9532176744
3.670,0.3,0.0199231924,0.9533367825
3.680,0.3,0.0197249533,0.9534547054
3.690,0.3,0.0195286867,0.9535714550
3.700,0.3,0.0193343730,0.9536870428
3.710,0.3,0.0191419928,0.9538014806
3.720,0.3,0.0189515268,0.9539147797
3.730,0.3,0.0187629560,0.9540269515
3.740,0.3,0.0185762614,0.9541380071
3.750,0.3,0.0183914245,0.9542479577
3.760,0.3,0.0182084268,0.9543568142
3.770,0.3,0.0180272499,0.9544645877
3.780,0.3,0.0178478758,0.9545712887
3.790,0.3,0.0176702865,0.9546769281
3.800,0.3,0.0174944642,0.9547815164
3.810,0.3,0.0173203914,0.9548850639
3.820,0.3,0.0171480506,0.9549875812
3.830,0.3,0.0169774246,0.9550890784
3.840,0.3,0.0168084964,0.9551895657
3.850,0.3,0.0166412491,0.9552890531
3.860,0.3,0.0164756659,0.9553875506
3.870,0.3,0.0163117303,0.9554850680
3.880,0.3,0.0161494259,0.9555816152
3.890,0.3,0.0159887364,0.9556772016
3.900,0.3,0.0158296458,0.9557718370
3.910,0.3,0.0156721382,0.9558655307
3.920,0.3,0.0155161978,0.9559582921
3.930,0.3,0.0153618091,0.9560501306
3.940,0.3,0.0152089565,0.9561410553
3.950,0.3,0.0150576249,0.9562310752
3.960,0.3,0.0149077990,0.9563201994
3.970,0.3,0.0147594639,0.9564084368
3.980,0.3,0.0146126048,0.9564957963
3.990,0.3,0.0144672069,0.9565822865
4.000,0.3,0.0143232558,0.9566679161
4.010,0.3,0.0141807371,0.9567526937
4.020,0.3,0.0140396364,0.9568366277
4.030,0.3,0.0138999397,0.9569197266
4.040,0.3,0.0137616329,0.9570019986
4.050,0.3,0.0136247024,0.9570834520
4.060,0.3,0.0134891344,0.9571640950
4.070,0.3,0.0133549152,0.9572439355
4.080,0.3,0.0132220316,0.9573229816
4.090,0.3,0.0130904702,0.9574012412
4.100,0.3,0.0129602178,0.9574787220
4.110,0.3,0.0128312615,0.9575554320
4.120,0.3,0.0127035883,0.9576313786
4.130,0.3,0.0125771855,0.9577065696
4.140,0.3,0.0124520404,0.9577810124
4.150,0.3,0.0123281405,0.9578547145
4.160,0.3,0.0122054735,0.9579276832
4.170,0.3,0.0120840270,0.9579999259
4.180,0.3,0.0119637889,0.9580714498
4.190,0.3,0.0118447472,0.9581422620
4.200,0.3,0.0117268900,0.9582123696
4.210,0.3,0.0116102055,0.9582817796
4.220,0.3,0.0114946821,0.9583504990
4.230,0.3,0.0113803081,0.9584185346
4.240,0.3,0.0112670721,0.9584858932
4.250,0.3,0.0111549629,0.9585525816
4.260,0.3,0.0110439691,0.9586186065
4.270,0.3,0.0109340798,0.9586839744
4.280,0.3,0.0108252839,0.9587486918
4.290,0.3,0.0107175705,0.9588127654
4.300,0.3,0.0106109289,0.9588762013
4.310,0.3,0.0105053484,0.9589390061
4.320,0.3,0.0104008184,0.9590011860
4.330,0.3,0.0102973286,0.9590627471
4.340,0.3,0.0101948684,0.9591236958
4.350,0.3,0.0100934278,0.9591840379
4.360,0.3,0.0099929965,0.9592437797
4.370,0.3,0.0098935645,0.9593029270
4.380,0.3,0.0097951219,0.9593614858
4.390,0.3,0.0096976588,0.9594194619
4.400,0.3,0.0096011655,0.9594768611
4.410,0.3,0.0095056323,0.9595336893
4.420,0.3,0.0094110497,0.9595899519
4.430,0.3,0.0093174082,0.9596456548
4.440,0.3,0.0092246984,0.9597008034
4.450,0.3,0.0091329111,0.9597554032
4.460,0.3,0.0090420372,0.9598094598
4.470,0.3,0.0089520674,0.9598629785
4.480,0.3,0.0088629928,0.9599159647
4.490,0.3,0.0087748046,0.9599684236
4.500,0.3,0.0086874938,0.9600203606
4.510,0.3,0.0086010518,0.9600717808
4.520,0.3,0.0085154699,0.9601226894
4.530,0.3,0.0084307396,0.9601730914
4.540,0.3,0.0083468523,0.9602229919
4.550,0.3,0.0082637997,0.9602723959
4.560,0.3,0.0081815736,0.9603213083
4.570,0.3,0.0081001655,0.9603697340
4.580,0.3,0.0080195675,0.9604176779
4.590,0.3,0.0079397715,0.9604651447
4.600,0.3,0.0078607695,0.9605121393
4.610,0.3,0.0077825535,0.9605586662
4.620,0.3,0.0077051158,0.9606047302
4.630,0.3,0.0076284486,0.9606503358
4.640,0.3,0.0075525443,0.9606954876
4.650,0.3,0.0074773952,0.9607401902
4.660,0.3,0.0074029939,0.9607844480
4.670,0.3,0.0073293329,0.9608282654
4.680,0.3,0.0072564048,0.9608716468
4.690,0.3,0.0071842024,0.9609145966
4.700,0.3,0.0071127183,0.9609571190
4.710,0.3,0.0070419456,0.9609992183
4.720,0.3,0.0069718771,0.9610408987
4.730,0.3,0.0069025058,0.9610821644
4.740,0.3,0.0068338247,0.9611230195
4.750,0.3,0.0067658270,0.9611634680
4.760,0.3,0.0066985059,0.9612035141
4.770,0.3,0.0066318546,0.9612431618
4.780,0.3,0.0065658666,0.9612824149
4.790,0.3,0.0065005351,0.9613212774
4.800,0.3,0.0064358537,0.9613597533
4.810,0.3,0.0063718159,0.9613978463
4.820,0.3,0.0063084153,0.9614355603
4.830,0.3,0.0062456455,0.9614728991
4.840,0.3,0.0061835003,0.9615098663
4.850,0.3,0.0061219734,0.9615464656
4.860,0.3,0.0060610588,0.9615827008
4.870,0.3,0.0060007502,0.9616185755
4.880,0.3,0.0059410418,0.9616540932
4.890,0.3,0.0058819274,0.9616892575
4.900,0.3,0.0058234013,0.9617240719
4.910,0.3,0.0057654574,0.9617585399
4.920,0.3,0.0057080902,0.9617926649
4.930,0.3,0.0056512937,0.9618264504
4.940,0.3,0.0055950624,0.9618598997
4.950,0.3,0.0055393906,0.9618930162
4.960,0.3,0.0054842728,0.9619258032
4.970,0.3,0.0054297033,0.9619582639
4.980,0.3,0.0053756769,0.9619904017
4.990,0.3,0.0053221880,0.9620222196
5.000,0.3,0.0052692314,0.9620537210
